CST_ID,存款往來年限,AGE,Gender,子女數,職業別,婚姻狀況,教育程度,優利通訊地區,優利戶籍地區,lineid,是否有FEDIRECT,計績AO,計績分行,最早開戶日,dep_mobil,dep_email,存款電子帳單,外幣數,平均存款餘額,台幣活存餘額,台幣定存餘額,外幣活存餘額,外幣定存餘額,其他餘額,總帳戶數,銷帳戶數,有效戶數,靜止戶數,台幣活存數,台幣定存數,外幣活存數,外幣定存數,其他,曾為秘密戶,曾為薪轉戶,曾為證券戶,行員,未消_外幣數,未消_台幣活存數,未消_台幣定存數,未消_外幣活存數,未消_外幣定存數,未消_其他,存_接受DM,存_接受TM,存_接受SMS,存_接受EDM,有效日期,ORIG_PD_ID,CST_CDG_CDG_OCC_CD,CST_CDG_CDG_ICM_AMT,CST_RWB_BAL_AS12_AVGA,CST_RWB_RWB_TENURE_YER,CST_RWB_RWB_KYCRISC_CD,CST_RWB_RWB_CD12_AMT,CST_RWB_RWB_4RWB12_CD,CST_RWB_RWB_5RWB12_CD,CST_RWB_RWB_11RWB12_CD,CST_RWB_RWB_14RWB_CNT,CST_RWB_VAL_CDF_AMT,CST_RWB_VAL_OUMAXCDF_AMT,CST_RWB_VAL_TOMAXCDF_AMT,CST_RWB_VAL_CDSOW12_RT,CST_RWB_HG_13HG_AMT,CCD_CUM_MLA_SP24_AMT,CCD_CUM_MLA_TOT24_AMT,CCD_CUM_MLA_SP7AMT24_RT,CCD_CUM_MLA_TOT12_AMT,AL_BAL_TBL_TOCD12_AMT,AL_BAL_TBL_TOSP99_BL,AL_BAL_TBL_SE7DPTSA12_RT,DEP_AVG_BAL_AMT,NT_INVSM_BAL_INCLD_PREPAID,NT_CMLV_PREM_AMT,AUM,TAG_投資理財:保守型,TAG_投資理財:基金投資,TAG_投資理財:房地產,TAG_投資理財:積極型,TAG_投資理財:股票投資,TAG_金融服務:信用卡,TAG_金融服務:外匯交易,TAG_金融服務:定存,TAG_金融服務:貸款,TAG_金融服務:開戶,區域,產業,投資標的
1030005,22.0,29.0,女,0.0,自由業、攤販,未知,大學,1.北區,1.北區,0.0,0,96340.0,20.0,19970903,1,1,0,2,300000,200000,100000,0,0,0,8,5,3,0,1,4,1,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,2019-11-11,DD01,學生,0.0,1259469.0,22.325,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188449.808,490000.0,853795.0759999999,1532244.884,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0,0
13324,8.0,52.0,男,1.0,製造業,已婚,大學,1.北區,1.北區,0.0,1,90348.0,61.0,20110131,1,1,1,4,2290000,1680000,200000,150000,260000,0,48,41,7,0,2,24,5,17,0,0,0,0,0,4,2,0,5,0,0,1,1,1,1,2019-11-11,DD03,資訊業,1000000.0,7759327.0,11.589,5.0,1020.0,012,812,812.0,8.0,200.0,470000.0,470000.0,0.0035,0.0,0.0,0.0,0.0,0.0,291203.0,5000000.0,0.0,1056896.705,3216275.022,3403180.0,7676351.727000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0
1034381,16.0,44.0,男,1.0,未知,已婚,碩士,1.北區,1.北區,1.0,0,15412.0,26.0,20030513,1,1,1,2,4130000,0,0,90000,4040000,0,33,26,7,0,1,14,1,17,0,0,0,0,0,2,1,0,1,5,0,1,1,1,1,2019-11-11,AL10,服務業,0.0,3369100.0,16.632,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4238864.398,1500784.1,0.0,5739648.498,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1
1022262,19.0,19.0,男,0.0,未知,未知,高中職,3.南區,3.南區,0.0,0,99999991.0,6.0,20000421,1,1,1,4,900000,320000,560000,20000,0,0,317,299,18,0,5,287,4,21,0,0,0,1,0,4,5,9,4,0,0,1,1,1,1,2019-11-11,DD17,學生,0.0,1539049.0,19.692,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.28105,922048.047,486384.916,325552.0,1733984.9630000002,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0
3613384,0.0,48.0,女,2.0,金融業,未知,大學,3.南區,3.南區,1.0,0,99999991.0,6.0,20190820,1,1,1,3,4070000,890000,1200000,760000,1220000,0,6,1,5,0,2,1,2,1,0,0,1,0,1,3,2,1,2,0,0,1,1,1,1,2019-11-11,FR52,金融業,0.0,3233592.0,19.809,5.0,0.0,008,803.0,0.0,5.0,150.0,200000.0,200000.0,0.0,16070.0,14090.0,16070.0,87.6789,16070.0,46164.0,0.0,0.0,4070755.767,970496.0,0.0,5041251.767,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
2529841,11.0,79.0,男,0.0,未知,未知,未知,1.北區,1.北區,0.0,0,78382.0,20.0,20081112,1,0,0,4,17830000,40000,0,1160000,16630000,0,56,24,32,0,1,0,3,52,0,0,0,0,0,4,1,0,3,28,0,0,0,0,0,2019-11-11,AC81,其他,0.0,21384042.0,11.133,3.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16620494.916,3913780.0,0.0,20534274.916,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,1
1022262,19.0,19.0,男,0.0,未知,未知,高中職,3.南區,3.南區,0.0,0,99999991.0,6.0,20000421,1,1,1,4,900000,320000,560000,20000,0,0,317,299,18,0,5,287,4,21,0,0,0,1,0,4,5,9,4,0,0,1,1,1,1,2019-11-11,DC13,學生,0.0,1539049.0,19.692,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.28105,922048.047,486384.916,325552.0,1733984.9630000002,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0
2529841,11.0,79.0,男,0.0,未知,未知,未知,1.北區,1.北區,0.0,0,78382.0,20.0,20081112,1,0,0,4,17830000,40000,0,1160000,16630000,0,56,24,32,0,1,0,3,52,0,0,0,0,0,4,1,0,3,28,0,0,0,0,0,2019-11-11,AL17,其他,0.0,21384042.0,11.133,3.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16620494.916,3913780.0,0.0,20534274.916,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,1
1039840,13.0,37.0,女,0.0,未知,未知,碩士,1.北區,1.北區,0.0,0,96109.0,27.0,20061031,1,1,1,1,20000,20000,0,0,0,0,9,8,1,0,1,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2019-11-11,DD01,服務業,0.0,643772.0,13.167,4.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25029.806,703000.0,0.0,728029.806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
11903034,2.0,27.0,女,0.0,未知,已婚,高中職,2.中區,2.中區,0.0,0,99999991.0,56.0,20170410,1,1,1,2,150000,150000,0,0,0,0,2,0,2,0,1,0,1,0,0,0,0,0,0,2,1,0,1,0,0,1,1,1,1,2019-11-11,DD01,服務業,0.0,129064.0,2.722,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104266.194,180000.0,0.0,284266.194,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
1043977,20.0,56.0,男,0.0,未知,未知,專科,1.北區,未知,0.0,0,61629.0,48.0,19990413,1,1,1,6,6630000,3290000,0,3340000,0,0,30,23,6,1,2,19,5,4,0,0,0,0,0,6,2,0,5,0,0,0,0,0,0,2019-11-11,BL08,公營事業,0.0,19313292.0,20.714,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6299670.887999998,20517924.143,7667640.92,34485235.951,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1
1734987,24.0,66.0,女,4.0,非高度專業服務業,已婚,高中職,3.南區,3.南區,0.0,0,5408.0,16.0,19950120,1,1,0,8,230000,190000,40000,0,0,0,48,37,11,0,2,34,7,5,0,0,0,0,0,8,2,2,7,0,0,1,1,1,1,2019-11-11,FD72,製造業,360000.0,622188.0,24.946,5.0,0.0,0,0,0.0,1.0,100.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275953.553,378000.0,249925.0,903878.553,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
958264,20.0,46.0,男,0.0,金融業,未知,碩士,1.北區,1.北區,1.0,1,92911.0,1.0,19990323,1,1,1,2,2150000,2150000,0,0,0,0,6,1,5,0,5,0,1,0,0,0,1,0,1,2,4,0,1,0,0,1,1,1,1,2019-11-11,DD17,商業,700000.0,1902798.0,20.772,4.0,150822.0,012,008,12.0,4.0,240.0,300000.0,300000.0,0.66846,16298.0,69535.0,254977.0,27.27109,153648.0,225627.0,3081000.0,0.0,2108657.097,120000.0,0.0,2228657.097,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
5552523,19.0,65.0,男,2.0,自由業、攤販,已婚,大學,1.北區,1.北區,1.0,0,61629.0,48.0,20000818,1,1,0,8,1580000,60000,400000,920000,210000,0,23,7,16,0,1,9,7,6,0,0,0,0,0,8,1,3,7,5,0,1,1,1,1,2019-11-11,BL08,待業中,500000.0,4894185.0,19.368,5.0,988.0,0,0,0.0,2.0,1000.0,70000.0,1000000.0,1.0,851.0,1889.0,1889.0,100.0,851.0,988.0,0.0,0.0,1316804.25,6908999.011,0.0,8225803.261,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,1
7346356,7.0,33.0,女,0.0,金融業,未知,大學,1.北區,1.北區,0.0,1,97724.0,19.0,20120822,1,1,1,6,740000,740000,0,0,0,0,13,4,9,0,5,1,7,0,0,0,1,0,1,6,3,0,6,0,0,1,1,1,1,2019-11-12,DD17,金融業,390000.0,1279054.0,7.358,5.0,103553.0,012,008,12.0,4.0,70.0,130000.0,130000.0,0.32423,0.0,0.0,0.0,0.0,0.0,319380.0,0.0,0.0,1058917.063,481696.0,0.0,1540613.063,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
7346356,7.0,33.0,女,0.0,金融業,未知,大學,1.北區,1.北區,0.0,1,97724.0,19.0,20120822,1,1,1,6,740000,740000,0,0,0,0,13,4,9,0,5,1,7,0,0,0,1,0,1,6,3,0,6,0,0,1,1,1,1,2019-11-12,DG05,金融業,390000.0,1279054.0,7.358,5.0,103553.0,012,008,12.0,4.0,70.0,130000.0,130000.0,0.32423,0.0,0.0,0.0,0.0,0.0,319380.0,0.0,0.0,1058917.063,481696.0,0.0,1540613.063,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
12577575,1.0,56.0,女,3.0,未知,已婚,高中職,1.北區,1.北區,0.0,0,10841.0,1.0,20180222,1,1,1,2,320000,150000,0,170000,0,0,4,2,2,0,1,1,1,1,0,0,0,0,0,2,1,0,1,0,0,1,1,1,1,2019-11-12,DG05,服務業,0.0,927661.0,1.851,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904286.617,1102702.397,0.0,2006989.014,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
2144831,15.0,38.0,女,1.0,金融業,已婚,大學,1.北區,1.北區,1.0,0,99999991.0,33.0,20041119,1,1,1,2,730000,720000,0,20000,0,0,5,1,4,0,4,0,1,0,0,0,1,1,1,2,3,0,1,0,0,1,1,1,1,2019-11-12,DL31,金融業,500000.0,957079.0,15.114,4.0,192575.0,012,013,12.0,7.0,200.0,200000.0,200000.0,0.36656,188614.0,203104.0,525492.0,38.65026,188614.0,525362.0,0.0,33.72073,843043.295,0.0,0.0,843043.295,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1
1129812,15.0,48.0,男,1.0,未知,已婚,博士,3.南區,3.南區,1.0,0,5408.0,16.0,20040615,1,1,1,2,1850000,1850000,0,0,0,0,2,0,2,0,1,0,1,0,0,0,1,0,0,2,1,0,1,0,0,1,1,1,1,2019-11-12,DR14,教育機關,0.0,6320622.0,15.542,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3518806.2810000004,6448424.0,0.0,9967230.281,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
9711311,5.0,30.0,女,0.0,醫院,未知,大學,1.北區,1.北區,0.0,0,99999991.0,9.0,20140806,1,1,1,2,20000,20000,0,0,0,0,2,0,2,0,1,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,2019-11-12,DE61,醫院,0.0,27642.0,5.401,3.0,0.0,0,0,0.0,0.0,150.0,0.0,0.0,0.0,8386.0,4098.0,9616.0,42.61647,8386.0,0.0,0.0,0.0,4755.065,20000.0,0.0,24755.065,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1
12577575,1.0,56.0,女,3.0,未知,已婚,高中職,1.北區,1.北區,0.0,0,10841.0,1.0,20180222,1,1,1,2,320000,150000,0,170000,0,0,4,2,2,0,1,1,1,1,0,0,0,0,0,2,1,0,1,0,0,1,1,1,1,2019-11-12,DD17,服務業,0.0,927661.0,1.851,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904286.617,1102702.397,0.0,2006989.014,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
2480,22.0,51.0,女,0.0,通信業,未知,專科,1.北區,未知,0.0,0,13266.0,59.0,19971103,1,1,1,3,6600000,1590000,4500000,510000,0,0,55,47,8,0,2,39,3,11,0,0,1,1,0,3,2,4,2,0,0,1,1,1,1,2019-11-12,FD72,通信業,0.0,10000804.0,22.158,5.0,43200.0,822,812,812.0,7.0,1000.0,717000.0,1000000.0,0.04411,34486.0,27651.0,293016.0,9.43669,182687.0,979391.0,0.0,46.20267,6346363.824,2798871.6,0.0,9145235.424,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
3324580,6.0,54.0,女,0.0,非高度專業服務業,未知,高中職,3.南區,3.南區,0.0,0,93214.0,57.0,20130117,1,0,0,4,1810000,670000,1000000,140000,0,0,6,1,5,0,1,1,3,1,0,0,0,0,0,4,1,1,3,0,0,0,0,0,0,2019-11-12,FT24,服務業,100000.0,1448157.0,20.177,5.0,0.0,812,013,812.0,3.0,150.0,210000.0,210000.0,0.0,0.0,0.0,0.0,0.0,0.0,252817.0,598000.0,0.0,1994205.602,9031.8,300000.0,2303237.402,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0
926259,12.0,51.0,男,0.0,軍人、警察、消防人員,未知,大學,未知,未知,0.0,0,5268.0,7.0,20070713,1,1,1,3,460000,270000,0,190000,0,0,14,11,3,0,1,5,2,6,0,0,0,0,0,3,1,0,2,0,0,1,1,1,1,2019-11-13,FR52,其他,900000.0,1217989.0,12.465,5.0,0.0,0,0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409701.694,666643.0,0.0,1076344.694,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0
926274,20.0,38.0,女,2.0,金融業,已婚,大學,1.北區,1.北區,1.0,1,68591.0,15.0,19991012,1,1,1,2,6970000,620000,6350000,0,0,0,359,298,61,0,6,352,1,0,0,0,1,1,1,2,5,55,1,0,0,1,1,1,1,2019-11-13,AR04,金融業,500000.0,7784043.0,20.218,5.0,269417.0,017,960,0.0,5.0,150.0,280000.0,280000.0,0.92919,327762.0,200736.0,519124.0,38.66822,327762.0,289949.0,0.0,0.0,6948898.387,461000.0,374402.0,7784300.387,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
2083032,13.0,65.0,男,2.0,非高度專業服務業,已婚,專科,1.北區,1.北區,0.0,0,77547.0,33.0,20060907,1,0,0,1,2880000,2880000,0,0,0,0,10,9,1,0,1,9,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,2019-11-13,AR12,商業,1000000.0,4545763.0,15.812,5.0,337422.0,808,013,0.0,3.0,400.0,600000.0,600000.0,0.68466,338606.0,464574.0,680183.0,68.30131999999999,338606.0,492835.0,0.0,0.0,6418731.355,2420000.0,0.0,8838731.355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0
4331,22.0,47.0,女,0.0,金融業,已婚,大學,3.南區,3.南區,0.0,0,99999991.0,6.0,19970708,1,1,0,8,1090000,490000,300000,300000,0,0,49,31,18,0,10,8,7,24,0,1,1,1,1,7,7,5,6,0,0,0,0,0,0,2019-11-13,IN01,金融業,500000.0,4479349.0,22.478,5.0,22919.0,822,013,822.0,5.0,500.0,800000.0,800000.0,0.025480000000000003,30614.0,13015.0,508792.0,2.55802,30614.0,899580.0,0.0,0.16063,1010314.672,2894849.1,1020729.642,4925893.414,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
926273,22.0,51.0,女,0.0,進出口貿易業,已婚,專科,3.南區,3.南區,0.0,0,5268.0,7.0,19970909,1,1,1,5,980000,810000,0,170000,0,0,28,15,13,0,5,5,11,7,0,0,0,0,0,5,5,0,8,0,0,0,0,0,0,2019-11-13,FR52,運輸業,450000.0,6827581.0,22.308000000000003,5.0,3600.0,008,960,0.0,9.0,170.0,360000.0,360000.0,0.035460000000000005,0.0,0.0,7200.0,0.0,3600.0,101535.0,0.0,0.0,796237.829,5357804.747,1133791.96,7287834.536,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0
11141570,3.0,28.0,女,0.0,金融業,未知,碩士,1.北區,3.南區,1.0,1,90988.0,43.0,20160801,1,1,1,2,2050000,2050000,0,0,0,0,6,0,6,0,4,0,2,0,0,0,1,1,1,2,4,0,2,0,0,1,1,1,1,2019-11-13,DF07,金融業,600000.0,1937395.0,3.414,4.0,12186.0,808,052,0.0,4.0,150.0,200000.0,200000.0,0.08034,12186.0,13699.0,14984.0,91.42419,12186.0,151687.0,0.0,0.04845,2045446.419,0.0,0.0,2045446.419,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
1022750,19.0,56.0,女,0.0,教育機關,未知,碩士,3.南區,3.南區,0.0,0,89461.0,6.0,20000307,1,1,1,5,1000000,160000,0,320000,510000,0,9,0,9,0,3,0,4,2,0,0,0,0,0,5,3,0,4,2,0,1,1,1,1,2019-11-13,FR52,教育機關,700000.0,5880215.0,19.962,5.0,13390.0,812.0,0,0.0,3.0,140.0,200000.0,200000.0,0.0844,0.0,23300.0,26506.0,87.90463000000003,16591.0,158649.0,5342000.0,0.0,1043539.321,10156096.213,486814.02,11686449.554,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,0
956416,19.0,49.0,男,1.0,營造業,未知,碩士,1.北區,1.北區,0.0,0,96980.0,27.0,20000217,1,1,1,2,5450000,2410000,2580000,460000,0,0,7,3,4,0,1,5,1,0,0,0,1,0,0,2,1,2,1,0,0,0,0,0,0,2019-11-14,AL16,0,1000000.0,5302467.0,19.868,4.0,1200.0,013,812,0.0,6.0,200.0,400000.0,400000.0,0.0034,0.0,0.0,0.0,0.0,0.0,353311.0,107000.0,0.0,4799611.563999998,306636.0,0.0,5106247.563999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,1
1025721,22.0,48.0,男,0.0,未知,未知,專科,未知,未知,1.0,0,96224.0,10.0,19970522,1,1,0,4,1050000,30000,10000,760000,260000,0,39,33,6,0,1,16,3,19,0,0,1,0,0,4,1,0,3,2,0,1,1,1,1,2019-11-14,FR52,製造業,0.0,1303207.0,22.608,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804126.593,1614504.4,0.0,2418630.993,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1,0
1040238,16.0,72.0,女,0.0,自由業、攤販,未知,大學,1.北區,1.北區,0.0,0,20163.0,3.0,20030509,1,1,1,5,780000,260000,0,520000,0,0,12,7,5,0,1,4,6,1,0,0,0,0,0,5,1,0,4,0,0,1,1,1,1,2019-11-14,DD17,其他,200000.0,4853217.0,16.642,5.0,4859.0,803,050,0.0,8.0,600.0,290000.0,600000.0,0.04232,6396.0,5813.0,8306.0,69.98555,6396.0,114821.0,0.0,0.0,1003604.548,3068480.0,1380306.336,5452390.884,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
11590121,2.0,27.0,男,0.0,金融業,未知,大學,3.南區,3.南區,1.0,0,99999991.0,6.0,20170104,1,0,0,3,270000,260000,0,10000,0,0,4,0,4,0,2,0,2,0,0,0,1,0,1,3,2,0,2,0,0,1,1,1,1,2019-11-14,FR52,金融業,550000.0,319288.0,2.989,5.0,9186.0,21.0,012,12.0,7.0,150.0,150000.0,150000.0,0.02598,7168.0,2828.0,18933.0,14.93688,7168.0,353635.0,0.0,0.0,249383.057,165680.0,0.0,415063.057,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,1,0
944796,19.0,48.0,女,0.0,證券及期貨業,未知,碩士,1.北區,1.北區,0.0,0,19212.0,1.0,20000526,1,1,1,2,870000,250000,0,620000,0,0,4,1,3,0,2,1,1,0,0,0,0,0,0,2,2,0,1,0,0,1,1,1,1,2019-11-14,FD02,金融業,0.0,1051115.0,19.624,5.0,0.0,0,0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827008.213,430961.6,324000.0,1581969.813,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0,0
2156350,8.0,45.0,女,0.0,製造業,未知,專科,1.北區,1.北區,0.0,0,89141.0,24.0,20110727,1,0,0,4,1040000,0,0,220000,820000,0,9,3,6,0,1,0,3,5,0,0,0,0,0,4,1,0,3,2,0,1,1,1,1,2019-11-14,BL10,製造業,500000.0,5014620.0,13.204,4.0,0.0,0,0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930420.222,2746114.6,1725940.7759999996,5402475.597999998,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
4332315,4.0,31.0,女,0.0,製造業,已婚,大學,1.北區,1.北區,0.0,0,77547.0,33.0,20150514,1,1,1,4,380000,60000,0,320000,0,0,4,0,4,0,1,0,3,0,0,0,0,0,0,4,1,0,3,0,0,1,1,1,1,2019-11-14,AC01,服務業,500000.0,501544.0,4.629,5.0,0.0,012,822,0.0,5.0,600.0,200000.0,600000.0,0.0,0.0,78019.0,79599.0,98.01505,0.0,311451.0,0.0,0.0,59404.066,968438.0,3394161.279,4422003.345,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0
3921,15.0,42.0,女,0.0,金融業,未知,大學,3.南區,3.南區,0.0,1,99999991.0,7.0,20040511,1,1,1,10,1760000,660000,920000,130000,60000,0,176,141,35,0,6,115,14,41,0,0,1,1,1,10,6,15,13,1,0,1,1,1,1,2019-11-15,DL01,金融業,700000.0,2166801.0,15.637,5.0,15795.0,806,822,0.0,10.0,400.0,320000.0,400000.0,0.09699,18116.0,7272.0,50422.0,14.42228,18116.0,162851.0,2482000.0,0.91069,1645917.8180000002,350018.0,692584.988,2688520.8060000003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0
1016588,17.0,43.0,女,0.0,非高度專業服務業,未知,大學,1.北區,1.北區,0.0,0,13150.0,35.0,20020404,1,1,1,6,650000,110000,470000,40000,30000,0,113,96,17,0,3,96,5,9,0,0,1,0,0,6,2,9,5,1,0,0,0,0,0,2019-11-15,DD01,服務業,360000.0,1671440.0,17.782,4.0,0.0,0,0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653664.212,1061000.0,0.0,1714664.2119999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
4381,23.0,44.0,女,2.0,金融業,已婚,大學,2.中區,1.北區,0.0,1,99137.0,56.0,19960106,1,1,1,9,1010000,950000,0,60000,0,0,66,50,16,0,8,20,13,25,0,0,1,1,1,6,6,0,10,0,0,0,0,0,0,2019-11-15,FR52,金融業,700000.0,3229154.0,23.984,5.0,9975.0,011,0,0.0,3.0,170.0,150000.0,170000.0,0.25837,11375.0,11186.0,50780.0,22.02836,11375.0,38608.0,455000.0,0.01526,1038743.304,1029998.803,1167932.164,3236674.271,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0
1622351,20.0,64.0,女,0.0,非高度專業服務業,未知,碩士,1.北區,1.北區,0.0,1,90348.0,61.0,19990605,1,1,1,6,2730000,750000,410000,1470000,100000,0,269,248,21,0,3,195,12,59,0,1,0,0,0,6,3,8,9,1,0,0,0,0,0,2019-11-15,BL17,服務業,0.0,6720298.0,20.57,5.0,-117120.0,822.0,808,0.0,5.0,200.0,350000.0,350000.0,-0.18074,0.0,0.0,0.0,0.0,0.0,647986.0,1703000.0,0.0,1973218.044,3134002.8,2231757.78,7338978.624,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1
1110449,21.0,52.0,女,0.0,自由業、攤販,未知,專科,2.中區,2.中區,0.0,0,17474.0,50.0,19980330,1,1,0,5,370000,300000,0,80000,0,0,18,13,5,0,2,3,4,9,0,0,0,1,0,5,1,0,4,0,0,1,1,1,1,2019-11-15,FD05,其他,500000.0,1375177.0,21.753,5.0,71369.0,0,0,0.0,2.0,250.0,55000.0,250000.0,1.0,66401.0,97611.0,131375.0,74.29952,66401.0,71369.0,0.0,0.0,441611.551,528507.0,861272.0,1831390.551,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
3921,15.0,42.0,女,0.0,金融業,未知,大學,3.南區,3.南區,0.0,1,99999991.0,7.0,20040511,1,1,1,10,1760000,660000,920000,130000,60000,0,176,141,35,0,6,115,14,41,0,0,1,1,1,10,6,15,13,1,0,1,1,1,1,2019-11-15,DD01,金融業,700000.0,2166801.0,15.637,5.0,15795.0,806,822,0.0,10.0,400.0,320000.0,400000.0,0.09699,18116.0,7272.0,50422.0,14.42228,18116.0,162851.0,2482000.0,0.91069,1645917.8180000002,350018.0,692584.988,2688520.8060000003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0
